id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
169722,"Hi <NAME_1>, please pay the fee of <AMOUNT_1> via bank. Use the <CODE_1> code for transaction.","[{'text': 'Armani', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '£77.2939k', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': 'FATYGUZ2', 'placeholder': '<CODE_1>', 'type': 'identification_number', 'confidence': 0.97}]",3.31,2025-04-15T17:22:46.213490-07:00,redaction-model-fs:4b
169723,"Hello, I'm <NAME_1> and I'm a university student majoring in <PROFESSION_1>. I heard about your Planner internship and would love to get more information. Thank you.","[{'text': 'Miss', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': 'administration', 'placeholder': '<PROFESSION_1>', 'type': 'profession', 'confidence': 0.95}]",2.73,2025-04-15T17:22:48.960164-07:00,redaction-model-fs:4b
169724,A further analysis of the case involving <IP_ADDRESS_1> is to be conducted on 5 AM.,"[{'text': 'LNxbPZVe8hh66MTpg2GeQ4yBR6hoCUdat', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",2.34,2025-04-15T17:22:51.314273-07:00,redaction-model-fs:4b
169725,"District Infrastructure Designer, notice has been received about a potential compliance issue regarding the payment system. The credit card issuer <EMAIL_1> with the card number <CARD_NUMBER_1> and CVV <CVV_1> has been flagged for irregular activity, can you look into it by <TIME_1>?","[{'text': 'District Infrastructure Designer', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'jcb', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.97}, {'text': '1470590159050237', 'placeholder': '<CARD_NUMBER_1>', 'type': 'credit_card_number', 'confidence': 0.99}, {'text': '672', 'placeholder': '<CVV_1>', 'type': 'cvv', 'confidence': 0.98}, {'text': '15:21', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.99}]",4.8,2025-04-15T17:22:56.122252-07:00,redaction-model-fs:4b
169726,"In case Rasheed ever scheduled for an Orthopedic check-up, confirm your details 26/11/1911 with <IDENTIFICATION_1> through <TRANSACTION_1>.","[{'text': 'Rasheed', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Orthopedic check-up', 'placeholder': '<PROCEDURE_1>', 'type': 'procedure', 'confidence': 0.97}, {'text': '26/11/1911', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': 'SSN 75672407542', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '0x6b366ec9c1052bba7edce7d327dd6a31a47de4cd', 'placeholder': '<TRANSACTION_1>', 'type': 'transaction_id', 'confidence': 0.95}]",5.0,2025-04-15T17:23:01.135294-07:00,redaction-model-fs:4b
169727,"Loma, your son's eye color, Eye color: <COLOR_1>, is quite unique. It's beautiful!","[{'text': 'Loma', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Eye color: Brown', 'placeholder': '<COLOR_1>', 'type': 'color', 'confidence': 0.97}]",2.61,2025-04-15T17:23:03.752094-07:00,redaction-model-fs:4b
169728,"Ashlynn, our school will be integrating an innovative online system for lectures. We would need additional training to fully utilize the software. The training costs can be covered with <FINANCIAL_1>.","[{'text': 'Ashlynn', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'our school will be integrating an innovative online system for lectures', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.85}, {'text': 'The training costs can be covered with', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.99}]",3.5,2025-04-15T17:23:07.265356-07:00,redaction-model-fs:4b
169730,"Students have to be safe online. Identifiable information like <PHONE_1> and personal accounts like <ACCOUNT_1> should never be disclosed. Remember, <NAME_1>.","[{'text': '71908-5632', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': '0x7f0d1b38f96943bd4fc69a2f6f63ec6238dce9bc', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.99}, {'text': 'Zackary', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}]",3.72,2025-04-15T17:23:15.206818-07:00,redaction-model-fs:4b
169731,"Dear Rossie, we detected a rare browser Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8.0; rv:5.0) Gecko/20100101 Firefox/5.0.2 in our eCommerce platform. Could you check if this could impact our website functionality?","[{'text': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8.0; rv:5.0) Gecko/20100101 Firefox/5.0.2', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",3.11,2025-04-15T17:23:18.323983-07:00,redaction-model-fs:4b
169732,"Your transmasculine identity, should you choose to share it with us, can help us refine the public health services we deliver. Join us at building number <ADDRESS_1> on <STREET_1>.","[{'text': 'Your Transmasculine identity', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': 'building number 1137', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': '9th Street', 'placeholder': '<STREET_1>', 'type': 'street', 'confidence': 0.95}]",3.41,2025-04-15T17:23:21.738954-07:00,redaction-model-fs:4b
169733,Her vehicle with VIN number <IDENTIFICATION_1> and registration mark <IDENTIFICATION_1> was found in direction of Northeast of her home.,"[{'text': 'K4UYFLL0HRUG69611', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}]",2.32,2025-04-15T17:23:24.072231-07:00,redaction-model-fs:4b
169734,"Scouting for Senior Operations Representative for Arts Education project. <NAME_1>, I believe your work at <ORGANIZATION_1> in <FUNCTION_1> makes you an ideal candidate. Please reply to <EMAIL_1> if you're interested.","[{'text': 'Eryn', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Wisoky - Turner', 'placeholder': '<ORGANIZATION_1>', 'type': 'organization', 'confidence': 0.97}, {'text': 'Integration', 'placeholder': '<FUNCTION_1>', 'type': 'job_function', 'confidence': 0.95}, {'text': 'Alexander45@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}]",3.96,2025-04-15T17:23:28.042120-07:00,redaction-model-fs:4b
169735,"License key for educational tool needs to be renewed. Make payment via <PHONE_1>, <AMOUNT_1>.","[{'text': '6769485588327741', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': '995', 'placeholder': '<AMOUNT_1>', 'type': 'financial', 'confidence': 0.97}]",2.74,2025-04-15T17:23:30.796685-07:00,redaction-model-fs:4b
169736,"Hi <NAME_1> person, we have received your payment for the Distance Learning platform from account <ACCOUNT_1>.","[{'text': 'Intersex person', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '83701080', 'placeholder': '<ACCOUNT_1>', 'type': 'financial_information', 'confidence': 0.99}]",2.66,2025-04-15T17:23:33.462919-07:00,redaction-model-fs:4b
169737,"If you are asked to provide your vehicle details DR08YTP RMZDLA6A2HM060249, ensure the request is from a safe source.","[{'text': 'DR08YTP RMZDLA6A2HM060249', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification number', 'confidence': 0.99}]",2.44,2025-04-15T17:23:35.919331-07:00,redaction-model-fs:4b
169738,Patient card <ID_1> has been registered for payments from account <ACCOUNT_1>.,"[{'text': '5946499160923824', 'placeholder': '<ID_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Savings Account', 'placeholder': '<ACCOUNT_1>', 'type': 'financial_account', 'confidence': 0.97}]",2.72,2025-04-15T17:23:38.651716-07:00,redaction-model-fs:4b
169739,The 'Healthy Eating' seminar for parents of 2 years old on 07/03/1952. Location: <ADDRESS_1>.,"[{'text': '07/03/1952', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '36952 Dale Street', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",2.83,2025-04-15T17:23:41.489472-07:00,redaction-model-fs:4b
169740,"New Balboa currency support! You can now make your insurance payments with Dominican Peso. If you're still using <PHONE_1> for payments, we prvde handy calculators for conversion. Don't worry, all data is confdntial. Your maskd account number <ACCOUNT_1>.","[{'text': '7177418706099684', 'placeholder': '<ACCOUNT_1>', 'type': 'account_number', 'confidence': 0.99}]",2.72,2025-04-15T17:23:44.220848-07:00,redaction-model-fs:4b
169741,"Send 0.5652m to Bitcoin address 3w71vqHtuMTEHW1RFDqkAqJyaifMEh, for services in Interactions.","[{'text': '3w71vqHtuMTEHW1RFDqkAqJyaifMEh', 'placeholder': '<Bitcoin_address_1>', 'type': 'bitcoin_address', 'confidence': 0.99}]",2.51,2025-04-15T17:23:46.742093-07:00,redaction-model-fs:4b
169742,"Hello <NAME_1>, we provide a comprehensive health screening package that can help catch any probable health issues early.","[{'text': 'Miss Walter-Champlin', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",2.11,2025-04-15T17:23:48.863645-07:00,redaction-model-fs:4b
169743,You can pay the transportation fees using your visa card ending with <PHONE_1>.,"[{'text': '0207738128895188', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.99}]",2.19,2025-04-15T17:23:51.065328-07:00,redaction-model-fs:4b
169744,"Pouros Inc, a renowned Communications company, is the primary sponsor of this competition.","[{'text': 'Pouros Inc', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",2.0,2025-04-15T17:23:53.074341-07:00,redaction-model-fs:4b
169745,We have detected a discrepancy in the tax filings corresponding to our Applications. Could you please verify the credit card statements for the issuer <FINANCIAL_1> and ensure they align with our records?,"[{'text': 'discover', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.98}]",2.29,2025-04-15T17:23:55.370566-07:00,redaction-model-fs:4b
169746,"Dear <NAME_1> woman, as per our records associated with ZIP code - <ZIP_1> & DOB - <DATE_1>, we found some interesting DNA matches that show risk factors. Contact us at <PHONE_1> for a counseling appointment. Please be prepared to discuss city of birth and <IDENTIFIER_1>.","[{'text': 'T* woman', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '74849', 'placeholder': '<ZIP_1>', 'type': 'zip_code', 'confidence': 0.97}, {'text': '05/04/1962', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': '+681 753-726.5364', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}, {'text': 'social security number 545 42 5312', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.98}]",5.08,2025-04-15T17:24:00.464042-07:00,redaction-model-fs:4b
169747,Investment Account's acquisition by Money Market Account will mark a new era for both entities. Find more at <IP_ADDRESS_1>.,"[{'text': '16.127.90.128', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",2.31,2025-04-15T17:24:02.781123-07:00,redaction-model-fs:4b
169748,"Welcome to our cryptology course, <NAME_1>. Learn how to secure financial transactions with examples such as Litecoin address <ADDRESS_1>.","[{'text': 'Vance', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '3ANb8htAPrzCuxBofZJDo75aKzix', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",2.84,2025-04-15T17:24:05.628327-07:00,redaction-model-fs:4b
169749,Launch of new wellness application for <NAME_1> members. The Interactions will guide the application development process - contact them at <PHONE_1>. Beta testing will be done on <OS_1>.,"[{'text': 'Male', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': '74-931533-702408-5', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': 'Mozilla/5.0 (X11; Linux i686 AppleWebKit/535.0.2 (KHTML, like Gecko) Chrome/30.0.874.0 Safari/535.0.2', 'placeholder': '<OS_1>', 'type': 'os', 'confidence': 0.96}]",4.0,2025-04-15T17:24:09.635837-07:00,redaction-model-fs:4b
169750,"Dear Mr., please coordinate with <NAME_1> and investigate any law infringements committed by companies in our domain. Also, check if the protocol at <URL_1> is being followed in <CITY_1>.","[{'text': 'Alison Dooley', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'https://previous-nephew.name', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}, {'text': 'Alaska', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}]",3.37,2025-04-15T17:24:13.014961-07:00,redaction-model-fs:4b
169751,STEM event on 8:24am at our campus 274 Bath Road in Pays de la Loire. Can't reach? Ping us at 9eaa:297a:cb21:75d9:5ff2:fdbd:d3b9:c3c8.,"[{'text': '274 Bath Road', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': 'Pays de la Loire', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}, {'text': '9eaa:297a:cb21:75d9:5ff2:fdbd:d3b9:c3c8', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",4.02,2025-04-15T17:24:17.051218-07:00,redaction-model-fs:4b
169752,"As an experienced Implementation professional and Customer Solutions Planner, mindfulness can be a powerful tool for you, <NAME_1>. Let's explore this on <DATE_1>.","[{'text': 'Sasha', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '1984-10-18T11:47:34.676Z', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}]",2.98,2025-04-15T17:24:20.045176-07:00,redaction-model-fs:4b
169753,"An older 49 patient, resident at <ADDRESS_1>, had the Opera/9.9 (Macintosh; Intel Mac OS X 10.10.3 U; TK Presto/2.9.175 Version/10.00) reported when filling in prescriptions online.","[{'text': '21877 Jedediah Mountains', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",2.68,2025-04-15T17:24:22.736291-07:00,redaction-model-fs:4b
169754,"Personal Loan Account is positioning for a merger with Personal Loan Account, find out more details at <IP_ADDRESS_1>.","[{'text': '4.22.177.130', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",2.26,2025-04-15T17:24:25.002897-07:00,redaction-model-fs:4b
169755,"Our primary art supplier has changed their bank & provided us a new IBAN- <BANK_1>, <BIC_1> & BIC <BIC_1>. The next purchase will be routed through it. Store these details safely.","[{'text': 'GR387549573842866142766730C', 'placeholder': '<IBAN_1>', 'type': 'iban', 'confidence': 0.99}, {'text': 'RZGPGYN3XXX', 'placeholder': '<BIC_1>', 'type': 'bic', 'confidence': 0.98}]",3.17,2025-04-15T17:24:28.182303-07:00,redaction-model-fs:4b
169756,"Dear <NAME_1>, we're planning a joint study between <NAME_2>, <NAME_3> and <NAME_4> and <NAME_5> - <NAME_6> about the recent outbreak in <CITY_1>. Can we count on your expertise?","[{'text': 'Aliya', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Walter, Aufderhar and Haley and Zboncak - Kemmer', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.97}, {'text': 'Wayne County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}]",3.59,2025-04-15T17:24:31.785534-07:00,redaction-model-fs:4b
169757,"Female to male trans man, as per the contract your credited amount in Sudanese Pound is insufficient. The account Mv4x7tKawEyZpRmMMK42vXTbBdJkQ does not have the amount as per 10/65. Please rectify this immediately.","[{'text': 'Female to male trans man', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Mv4x7tKawEyZpRmMMK42vXTbBdJkQ', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.99}]",3.24,2025-04-15T17:24:35.039758-07:00,redaction-model-fs:4b
169758,"Hello <NAME_1>, please take our online survey & share your experience in our primary care clinic. Use your <FINANCIAL_1> for faster process.","[{'text': 'Drew', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Investment Account', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.97}]",2.67,2025-04-15T17:24:37.716042-07:00,redaction-model-fs:4b
169759,"Dear <NAME_1>, your appointment on <DATE_1> at our <ADDRESS_1> facility has been confirmed. You will be provided with palliative care services by our qualified team.","[{'text': 'Morton', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '19/11/1962', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': '52754', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",3.35,2025-04-15T17:24:41.076939-07:00,redaction-model-fs:4b
169760,"Hi <NAME_1>, as you're aware we are launching a new course on Educational Leadership. Calling to remind you about the meeting scheduled for <DATE_1> at our <LOCATION_1> office. Let us know if you can make it.","[{'text': 'Hattie', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '06/05/1990', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'County Fermanagh', 'placeholder': '<LOCATION_1>', 'type': 'city', 'confidence': 0.95}]",3.47,2025-04-15T17:24:44.553924-07:00,redaction-model-fs:4b
169761,16. Dealing with an insurance claim regarding property at <ADDRESS_1> registered under <NAME_1>.,"[{'text': 'Apt. 726', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': 'Delpha Leslie Corkery', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",2.61,2025-04-15T17:24:47.179508-07:00,redaction-model-fs:4b
169762,"If participating, please ensure that you submit a scan of your <NAME_1>. This needs to be sent to our offices at <ADDRESS_1>, address - <ADDRESS_1>","[{'text': 'passport', 'placeholder': '<NAME_1>', 'type': 'identification number', 'confidence': 0.98}, {'text': 'Feest - Purdy, address - Apt. 456', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",2.87,2025-04-15T17:24:50.058741-07:00,redaction-model-fs:4b
169763,"General, we have collected your biometric data (with respect to privacy, no specific details such as <PHONE_1>, <PHONE_2>, or <IP_ADDRESS_1> were used). This information can be utilized to monitor your stress levels and adapt your stress management plan accordingly. Please do let me know if you’re comfortable with this approach.","[{'text': '75695811274', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}, {'text': '95-430232-293350-4', 'placeholder': '<PHONE_2>', 'type': 'phone', 'confidence': 0.98}, {'text': '49:01:e0:a4:c9:f1', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.97}]",4.12,2025-04-15T17:24:54.186129-07:00,redaction-model-fs:4b
169764,"Mark, note down the <PHONE_1> request from <NAME_1> for art supplies.","[{'text': '3449896055085876', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': '3Bpn6EFV3gSmrczFaohG1ceCAiDbRBgz8KsBhEoj', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}]",2.95,2025-04-15T17:24:57.148923-07:00,redaction-model-fs:4b
169765,"Trade law council meeting scheduled for <DATE_1> at <ADDRESS_1>, Marshall County.","[{'text': '16', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '262, S Pine Street', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.95}, {'text': 'Marshall County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.85}]",3.04,2025-04-15T17:25:00.196260-07:00,redaction-model-fs:4b
169766,We're planning to invest in a new clinic in <CITY_1> with funds from our <EMAIL_1> wallet <EMAIL_1>. We believe this could significantly improve our sports medicine presence in <CITY_1> <CITY_1>.,"[{'text': '51699', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': 'Litecoin wallet MVwZpsqkNaqRwypbusDjuYiwVSmZNf', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.98}, {'text': 'Illinois Corsica', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}]",3.62,2025-04-15T17:25:03.827471-07:00,redaction-model-fs:4b
169767,"Solicitor, the military law evidence for case number 1623486082880757 involves potential cybersecurity offense. The suspect's 63c2:9905:bfb9:7df4:daec:ba0d:c697:9f54 address was linked to an unauthorised https://authorized-populist.biz/ access. Their Mozilla/5.0 (Macintosh; PPC Mac OS X 10.9.5; rv:11.1) Gecko/20100101 Firefox/11.1.7 was also traced. The suspect had a residential address of Abbottfort, Madeline Fort, 426.","[{'text': '63c2:9905:bfb9:7df4:daec:ba0d:c697:9f54', 'placeholder': '<ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'https://authorized-populist.biz/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}, {'text': 'Mozilla/5.0 (Macintosh; PPC Mac OS X 10.9.5; rv:11.1) Gecko/20100101 Firefox/11.1.7', 'placeholder': '<USER_AGENT_1>', 'type': 'browser_user_agent', 'confidence': 0.95}, {'text': 'Abbottfort, Madeline Fort, 426', 'placeholder': '<ADDRESS_2>', 'type': 'address', 'confidence': 0.98}]",6.24,2025-04-15T17:25:10.082359-07:00,redaction-model-fs:4b
169768,"Dear <NAME_1>, your <FINANCIAL_1>, ending in <DIGIT_1><DIGIT_2><DIGIT_3><DIGIT_4><DIGIT_5><DIGIT_6><DIGIT_7><DIGIT_8>, will be charged for your child, <NAME_2>'s school meals.","[{'text': 'Rosella', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'jcb card, ending in 6257818754114136', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '6257818754114136', 'placeholder': '<DIGIT_1>', 'type': 'identification_number', 'confidence': 0.97}, {'text': '6257818754114136', 'placeholder': '<DIGIT_2>', 'type': 'identification_number', 'confidence': 0.97}, {'text': '6257818754114136', 'placeholder': '<DIGIT_3>', 'type': 'identification_number', 'confidence': 0.97}, {'text': '6257818754114136', 'placeholder': '<DIGIT_4>', 'type': 'identification_number', 'confidence': 0.97}, {'text': '6257818754114136', 'placeholder': '<DIGIT_5>', 'type': 'identification_number', 'confidence': 0.97}, {'text': '6257818754114136', 'placeholder': '<DIGIT_6>', 'type': 'identification_number', 'confidence': 0.97}, {'text': '6257818754114136', 'placeholder': '<DIGIT_7>', 'type': 'identification_number', 'confidence': 0.97}, {'text': '6257818754114136', 'placeholder': '<DIGIT_8>', 'type': 'identification_number', 'confidence': 0.97}, {'text': 'Morris', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.99}]",9.23,2025-04-15T17:25:19.325110-07:00,redaction-model-fs:4b
169769,"Confirm if the billing address for <NAME_1>, in our system is <ADDRESS_1>, <CITY_1>, <POSTAL_CODE_1>.","[{'text': 'Patience Ebert', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '391 Audrey Crossroad', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'Sporertown', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.94}, {'text': 'Bern, 70890', 'placeholder': '<POSTAL_CODE_1>', 'type': 'postal_code', 'confidence': 0.96}]",3.83,2025-04-15T17:25:23.161637-07:00,redaction-model-fs:4b
169770,"Dear <NAME_1>, we've updated our library system. Your new password is <PASSWORD_1>. Check out our digital library at <IP_ADDRESS_1> from any device with our user agent <USER_AGENT_1>.","[{'text': 'Ashly', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'MNEaDh8o3Enp', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.98}, {'text': '72ef:871c:aeca:ffcd:af3b:2d2c:cfda:ee0d', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.97}, {'text': 'Opera/11.4 (Macintosh; Intel Mac OS X 10.7.1 U; ES Presto/2.9.171 Version/10.00)', 'placeholder': '<USER_AGENT_1>', 'type': 'user_agent', 'confidence': 0.96}]",4.84,2025-04-15T17:25:28.008568-07:00,redaction-model-fs:4b
169771,"Dear <NAME_1>, we are about to launch a project on managing chronic diseases using AI for <PHONE_1>. We need your valuable assist in this effort.","[{'text': 'Mike', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '82260-7020', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",2.79,2025-04-15T17:25:30.805263-07:00,redaction-model-fs:4b
169772,"Our vaccination program in Worcestershire is moving to <ADDRESS_1>, <STREET_NAME_1> starting next week with the kind assistance of <ORGANIZATION_1>","[{'text': 'Apt. 819, Talbot Road', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'Talbot Road', 'placeholder': '<STREET_NAME_1>', 'type': 'street_name', 'confidence': 0.95}, {'text': 'discover', 'placeholder': '<ORGANIZATION_1>', 'type': 'organization', 'confidence': 0.96}]",3.32,2025-04-15T17:25:34.141069-07:00,redaction-model-fs:4b
169773,Head to your cardiology appointment at <DATE_1>. Ensure <NAME_1> gets report.,"[{'text': '07', 'placeholder': '<DATE_1>', 'type': 'sensitive_time', 'confidence': 0.98}, {'text': 'Marvin Kassulke', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}]",2.55,2025-04-15T17:25:36.700824-07:00,redaction-model-fs:4b
169774,"You'd need to be at the center at <DATE_1>, Chandler. We will provide you with the special brace post-surgery. Should you have, any further queries feel free to reach us out.","[{'text': '4:17am', 'placeholder': '<DATE_1>', 'type': 'time', 'confidence': 0.97}]",2.33,2025-04-15T17:25:39.032487-07:00,redaction-model-fs:4b
169775,"I am looking after a Male patient in ICU, 1 years old, with Eye color: <EYE_COLOR_1>.<EYE_COLOR_2>, SSN: <SSN_1>.<SSN_2>, Can I get a second pair of eyes over this one?","[{'text': 'Male patient', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '1 years old', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.97}, {'text': 'Hazel eyes', 'placeholder': '<EYE_COLOR_1>', 'type': 'eye_color', 'confidence': 0.99}, {'text': '756.9313.1600', 'placeholder': '<SSN_1>', 'type': 'ssn', 'confidence': 0.99}]",4.2,2025-04-15T17:25:43.242944-07:00,redaction-model-fs:4b
169776,"Greetings <NAME_1>, please ensure that your computer's <MAC_ADDRESS_1> is registered with us, as it's required for prerequisite software downloads for distance learning.","[{'text': 'Gage', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'ca:29:1a:b2:69:fe', 'placeholder': '<MAC_ADDRESS_1>', 'type': 'mac_address', 'confidence': 0.98}]",2.92,2025-04-15T17:25:46.176875-07:00,redaction-model-fs:4b
169777,Colt_Rau is to head the response for the current crisis at <COORDINATE_1> . Execute all operations as per the <IDENTIFIER_1>'s guidelines.,"[{'text': 'Colt_Rau', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '[-82.6939, 142.09]', 'placeholder': '<COORDINATE_1>', 'type': 'coordinates', 'confidence': 0.97}, {'text': '82353', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.98}]",3.49,2025-04-15T17:25:49.683351-07:00,redaction-model-fs:4b
