id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
170390,"Patient <NAME_1>, age <AGE_1>, working in the <FIELD_1> as a Lead Mobility Associate has a scheduled appointment on <DATE_1>. Please prepare the appropriate sports medicine treatment.","[{'text': 'Myron', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '84', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.98}, {'text': 'Web', 'placeholder': '<FIELD_1>', 'type': 'field', 'confidence': 0.95}, {'text': '27th April', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.96}]",9.43,2025-04-15T08:00:26.047191-07:00,redaction-model-fs:12b
170391,"Team, our sales forecast for the next quarter has been updated. We've projected a <AFN_1> increase in the Data sector.","[{'text': 'AFN0.00b', 'placeholder': '<AFN_1>', 'type': 'financial_information', 'confidence': 0.98}]",5.88,2025-04-15T08:00:31.938280-07:00,redaction-model-fs:12b
170392,Our virtual student wellbeing panel discussion will take place on the stated <IP_1>. Please make sure to prepare your <SOFTWARE_1> accordingly.,"[{'text': '125.151.101.86', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'Mozilla/5.0 (Windows NT 6.1; Trident/7.0; Touch; rv:11.0) like Gecko', 'placeholder': '<SOFTWARE_1>', 'type': 'software', 'confidence': 0.98}]",8.0,2025-04-15T08:00:39.950869-07:00,redaction-model-fs:12b
170393,"Dear <ACCOUNT_1>, this email is to advise you of the recent changes in our platform, as well as to explain our measures for securing sensitive data. For instance, our system will never prompt you to enter <PASSWORD_1> or <PASSWORD_2>.","[{'text': 'Money Market Account', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.99}, {'text': '6098', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.98}, {'text': '721', 'placeholder': '<PASSWORD_2>', 'type': 'password', 'confidence': 0.97}]",8.71,2025-04-15T08:00:48.673377-07:00,redaction-model-fs:12b
170394,"Sexual education includes a comprehensive understanding of your own body and others', regardless of <RELATION_1> or <RELATION_2>.","[{'text': 'Intersex', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.93}, {'text': 'Female to male', 'placeholder': '<RELATION_2>', 'type': 'personal_relation', 'confidence': 0.91}]",6.9,2025-04-15T08:00:55.584228-07:00,redaction-model-fs:12b
170395,"Hello, <NAME_1>. Please submit the results of the student assessments on <DATE_1> to my email - <EMAIL_1>. Thanks.","[{'text': 'Miss Robel', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'August 12, 1934', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': 'Leonel_Bahringer52@hotmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.97}]",8.39,2025-04-15T08:01:03.987987-07:00,redaction-model-fs:12b
170396,The accident reportedly took place when <NAME_1> was in her vehicle with <VRM_1> and <VIN_1>. Please explore any eyewitness accounts that could verify this.,"[{'text': 'Wisoky', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'VRM UM97WJM', 'placeholder': '<VRM_1>', 'type': 'vehicle_identifier', 'confidence': 0.98}, {'text': 'VIN ZMYRDHS47TXN73530', 'placeholder': '<VIN_1>', 'type': 'vehicle_identifier', 'confidence': 0.97}]",8.69,2025-04-15T08:01:12.692687-07:00,redaction-model-fs:12b
170397,"As part of our sustainability commitment, employees are encouraged to commute using eco-friendly options. Consider carpooling with coworkers from <CITY_1>. Regards, <NAME_1>, <NAME_2> and <NAME_3> Human Resources.","[{'text': 'East Rodside', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': 'Deckow', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Grimes', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.97}, {'text': 'Veum', 'placeholder': '<NAME_3>', 'type': 'name', 'confidence': 0.95}]",9.51,2025-04-15T08:01:22.213624-07:00,redaction-model-fs:12b
170398,"Hello, we have recently procured a new vehicle for our organizational operations. The vehicle, with license plate <LICENSE_PLATE_1> and VIN <VIN_1>, needs to be registered in our records in association with the iban <IBAN_1>. Can you handle this issue on urgent basis?","[{'text': 'AS32JGM', 'placeholder': '<LICENSE_PLATE_1>', 'type': 'license_plate', 'confidence': 0.99}, {'text': 'G4W5SHYF28B091378', 'placeholder': '<VIN_1>', 'type': 'vin', 'confidence': 0.98}, {'text': 'FI3607076168904760', 'placeholder': '<IBAN_1>', 'type': 'iban', 'confidence': 0.97}]",9.78,2025-04-15T08:01:32.007998-07:00,redaction-model-fs:12b
170399,"As per the new guidelines, all <CITY_1> educators, please update your systems to this user agent: Mozilla/5.0 (Macintosh; PPC Mac OS X 10.5.4; rv:15.0) Gecko/20100101 Firefox/15.0.6.","[{'text': 'Cheshire', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}]",6.79,2025-04-15T08:01:38.811852-07:00,redaction-model-fs:12b
170400,"There are conference discussions on new training technologies facilitated by <NAME_1>, <NAME_2> and <NAME_3> in <CITY_1>. Interested parties can visit <ADDRESS_1> for details.","[{'text': 'Walter', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Rippin', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': 'Kuhic', 'placeholder': '<NAME_3>', 'type': 'name', 'confidence': 0.97}, {'text': 'East Sussex', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': '3163', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.95}]",10.51,2025-04-15T08:01:49.331709-07:00,redaction-model-fs:12b
170401,"Sent <NAME_1> for recommended treatment program at <ADDRESS_1>, <CITY_1>. Patient reported height of 1.48m. Referenced records with <IDENTIFIER_1>. Fees charged via <FINANCIAL_1>. Tracking progress on <IDENTIFIER_2>.","[{'text': 'Demi-woman', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Rehabilitation Center Suite 617, 69495', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '69495', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.85}, {'text': '756.4885.5279', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.93}, {'text': '4222707703559051', 'placeholder': '<FINANCIAL_1>', 'type': 'financial', 'confidence': 0.98}, {'text': '97-367519-221521-0', 'placeholder': '<IDENTIFIER_2>', 'type': 'identifier', 'confidence': 0.96}]",13.66,2025-04-15T08:02:02.998951-07:00,redaction-model-fs:12b
170402,"We are organizing a nutrition workshop for <NAME_1>. Learn to prepare balanced, delicious meals for your kids while ensuring proper growth corresponding to an average height of 1.73 m. For more details, please refer to <EMAIL_1>.","[{'text': 'Male', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'USERAGENT_1', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.95}]",7.43,2025-04-15T08:02:10.440394-07:00,redaction-model-fs:12b
170403,"From next week, the homework submission site might request your <IDENTIFIER_1> for access. Don't panic, it's part of the new homework policy. <NAME_1> will explain during the briefing.","[{'text': 'VMFdJIXCR6en', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Madelyn', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",7.43,2025-04-15T08:02:17.881571-07:00,redaction-model-fs:12b
170404,"If you're a <STUDENT_1>, web Factors responsibilities can quickly eat into your study time. Make sure you balance your role as a <TECHNICIAN_1> with your academic work.","[{'text': 'student', 'placeholder': '<STUDENT_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Technician', 'placeholder': '<TECHNICIAN_1>', 'type': 'name', 'confidence': 0.97}]",7.18,2025-04-15T08:02:25.077200-07:00,redaction-model-fs:12b
170405,"Fraud case: <NAME_1> had made unauthorized transactions using the credit card <CREDIT_CARD_1>. The total amount is <AMOUNT_1>. For further instructions, contact <PHONE_1>.","[{'text': 'Sydnee London Spinka', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '0861332678377982', 'placeholder': '<CREDIT_CARD_1>', 'type': 'credit_card', 'confidence': 0.99}, {'text': '£981264.64', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '+702.009-013.1106', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",10.62,2025-04-15T08:02:35.707359-07:00,redaction-model-fs:12b
170406,"Our vision is to improve early childhood education in <CITY_1>. We are currently implementing a pilot project. For more information, please refer to the project report on <URL_1>.","[{'text': 'Greater Manchester', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'https://wry-allowance.com/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.99}]",7.19,2025-04-15T08:02:42.913652-07:00,redaction-model-fs:12b
170407,"Since we can track student's <COORDINATES_1>, as per the upcoming homework policy, <NAME_1>, your team will handle this, right?","[{'text': '[-76.8018,-148.2619]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.99}, {'text': 'Litzy', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",7.37,2025-04-15T08:02:50.296798-07:00,redaction-model-fs:12b
170408,We're starting a girls in STEM initiative in <CITY_1>. We need funds to support their materials and training. You can donate to <IDENTIFIER_1>.,"[{'text': 'Polk County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'Lp2VDxLTpc6BNmfkhRA4AXHkHn5yRXN', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.99}]",7.52,2025-04-15T08:02:57.830378-07:00,redaction-model-fs:12b
170409,"In the web development course, we're covering real-world scenarios. Students will learn to appreciate the importance of security by understanding concepts like <IP_1> and the vulnerabilities of identifiable data like <IDENTIFICATION_1>.","[{'text': '6d12:6f61:2bd8:9cc5:af8e:ebbf:4c71:b99d', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'a645:dab2:5a20:ec26:f7a4:d43d:eeb9:f5fd', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '75-668900-435660-2', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.98}]",10.72,2025-04-15T08:03:08.560482-07:00,redaction-model-fs:12b
170410,"If you plan to pay for the psychometric evaluation in Thai Russian Ruble, it’ll cost you <CURRENCY_1>. This is because of the conversion rate applied.","[{'text': '0.001b฿', 'placeholder': '<CURRENCY_1>', 'type': 'currency', 'confidence': 0.99}]",6.06,2025-04-15T08:03:14.634734-07:00,redaction-model-fs:12b
170411,"Your Response workshop starts tomorrow in the <LOCATION_1>. Default password for the system is <PASSWORD_1>. After login, change it for future. For tech issues, contact system admin and state your device's <IP_ADDRESS_1> address.","[{'text': 'Northeast wing', 'placeholder': '<LOCATION_1>', 'type': 'location', 'confidence': 0.96}, {'text': 'CwMsKcdW_9EV', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}, {'text': '69:54:29:ac:32:37', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",9.19,2025-04-15T08:03:23.840428-07:00,redaction-model-fs:12b
170412,"To <EMAIL_1>, legislation requires account verification. Go to <URL_1> with <NAME_1> and <PASSWORD_1> to verify <ACCOUNT_NUMBER_1>.","[{'text': 'Vernon.Johnson11@yahoo.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}, {'text': 'https://ajar-directory.name', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.98}, {'text': 'Adolph_Hegmann23', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.96}, {'text': 'Ma1jXPD8lim8', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.97}, {'text': 'ES7604238008341505106003', 'placeholder': '<ACCOUNT_NUMBER_1>', 'type': 'account_number', 'confidence': 0.95}]",11.77,2025-04-15T08:03:35.616780-07:00,redaction-model-fs:12b
170413,"Dear <NAME_1>, we've received a new Female patient, <NAME_2>, who is <AGE_1> years old. She lives at <ADDRESS_1>.","[{'text': 'Miss Kovacek-Auer', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Sarai North', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': '2 years', 'placeholder': '<AGE_1>', 'type': 'date', 'confidence': 0.96}, {'text': 'Suite 780', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",9.53,2025-04-15T08:03:45.159984-07:00,redaction-model-fs:12b
170414,"<NAME_1>, for tutoring in <CITY_1>, we recommend using <BROWSER_1>, through IP <IP_ADDRESS_1>.","[{'text': 'Lilian', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Carterstead', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2 rv:4.0; RU) AppleWebKit/536.2.2 (KHTML, like Gecko) Version/7.1.0 Safari/536.2.2', 'placeholder': '<BROWSER_1>', 'type': 'browser', 'confidence': 0.95}, {'text': 'f929:baf1:6b26:addd:d2d6:10ac:cbac:1f06', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",11.54,2025-04-15T08:03:56.708777-07:00,redaction-model-fs:12b
170415,Breach of banking protocol is suspected in case of transactions made from Investment Account having account number <ACCOUNT_1>. Transactions were of amount 13.6557kNew Israeli Sheqel and initiated from <IP_1>.,"[{'text': '97771158', 'placeholder': '<ACCOUNT_1>', 'type': 'account_number', 'confidence': 0.99}, {'text': '29.8.142.164', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}]",7.89,2025-04-15T08:04:04.614143-07:00,redaction-model-fs:12b
170416,Our contracts in the <CITY_1> jurisdiction require revision. Kindly assign it to our Liaison for a complete assessment.,"[{'text': '59516', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}]",5.62,2025-04-15T08:04:10.248384-07:00,redaction-model-fs:12b
170417,Payment for pharmacy technician course confirmed through <IDENTIFICATION_1>. Receipt emailed to <IDENTIFICATION_2>.,"[{'text': 'JO27GYXU9483606540100702803237', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '6598567689182728', 'placeholder': '<IDENTIFICATION_2>', 'type': 'identification_number', 'confidence': 0.99}]",7.81,2025-04-15T08:04:18.067286-07:00,redaction-model-fs:12b
170418,"To ensure we are up to date with the current Administrative Law, it is crucial for us to review the case law pertaining to <IDENTIFICATION_1>. Please send a compressed file with complete details to my <IP_ADDRESS_1>.","[{'text': '678-61-1131', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '109.176.192.79', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",8.05,2025-04-15T08:04:26.134009-07:00,redaction-model-fs:12b
170419,"Hello, As a Global Tactics Strategist from <CITY_1>, I'm interested in knowing more about your Maths Quiz for my students. Please reach back to me at <PHONE_1>.","[{'text': 'McKenziemouth', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '11038138', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.95}]",7.28,2025-04-15T08:04:33.426788-07:00,redaction-model-fs:12b
170420,"<NAME_1>, you have been selected to participate in our Mental Health Advocacy Panel on <DATE_1> at quarter past <TIME_1> as a <RELATION_1>. Please confirm your availability through <URL_1>.","[{'text': 'Robin', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '1951-05-28T05:25:11.676Z', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}, {'text': '20', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.85}, {'text': 'Supervisor', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.9}, {'text': 'https://last-patentee.org/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}]",11.34,2025-04-15T08:04:44.781107-07:00,redaction-model-fs:12b
170421,"Patient number <IDENTIFICATION_1> with <ATTRIBUTE_1>, <ATTRIBUTE_2> tall, recently moved to <ADDRESS_1>.","[{'text': '8234886080119662', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Brown eyes', 'placeholder': '<ATTRIBUTE_1>', 'type': 'attribute', 'confidence': 0.95}, {'text': '1.23 m', 'placeholder': '<ATTRIBUTE_2>', 'type': 'attribute', 'confidence': 0.96}, {'text': 'Suite 909, 12471-2078', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}]",9.94,2025-04-15T08:04:54.735066-07:00,redaction-model-fs:12b
170422,"Delta, we need your expert opinion on the patient in bed 6. He was in a car accident, <VIN_1>.","[{'text': 'VND1U82BWNVR29357', 'placeholder': '<VIN_1>', 'type': 'identification_number', 'confidence': 0.99}]",6.08,2025-04-15T08:05:00.823527-07:00,redaction-model-fs:12b
170423,"Hello <NAME_1>, we noticed several log-in attempts using <SOFTWARE_1>. If it wasn't you, please contact us.","[{'text': 'Violet', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9)  AppleWebKit/532.1.0 (KHTML, like Gecko) Chrome/14.0.871.0 Safari/532.1.0', 'placeholder': '<SOFTWARE_1>', 'type': 'software', 'confidence': 0.95}]",8.31,2025-04-15T08:05:09.148553-07:00,redaction-model-fs:12b
170424,"Hello <NAME_1>, as the tallest volunteer, at <COORDINATE_1>, we have an exciting opportunity for you. Could we assign you to the decorations subcommittee?","[{'text': 'Ryan', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '1.1m', 'placeholder': '<COORDINATE_1>', 'type': 'coordinate', 'confidence': 0.95}]",7.09,2025-04-15T08:05:16.251904-07:00,redaction-model-fs:12b
170425,"Join <NAME_1>, <NAME_2> and <NAME_3> for a webinar on Holistic Education. <ORGANIZATION_1> and <ORGANIZATION_2> are fields with rapid growth expected. Please log in using <PASSWORD_1> to the <URL_1>.","[{'text': 'Hudson', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Frami', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': 'Robel', 'placeholder': '<NAME_3>', 'type': 'name', 'confidence': 0.97}, {'text': 'Paradigm', 'placeholder': '<ORGANIZATION_1>', 'type': 'organization', 'confidence': 0.96}, {'text': 'Lead Usability Assistant', 'placeholder': '<ORGANIZATION_2>', 'type': 'organization', 'confidence': 0.95}, {'text': 'Trevion.Pollich-Swift26', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}, {'text': 'https://fluffy-genre.com/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.98}]",13.6,2025-04-15T08:05:29.862115-07:00,redaction-model-fs:12b
170426,"Please provide the contact details of <NAME_1> who recently moved to our city from Florida. She is a renounced practitioner in endocrinology, her insight will be very helpful.","[{'text': 'Bailey Klocko', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",5.98,2025-04-15T08:05:35.847553-07:00,redaction-model-fs:12b
170427,"Dear <NAME_1>, the registration of <IDENTIFICATION_1> was successful.","[{'text': ""Miss O'Reilly"", 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '98760452', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.98}]",6.71,2025-04-15T08:05:42.568181-07:00,redaction-model-fs:12b
170428,Don't miss out on deductions! Stay informed about <CITY_1>'s business tax rules. Contact us via <PHONE_1> for more.,"[{'text': ""O'Reillyside"", 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '92780076', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",7.07,2025-04-15T08:05:49.653251-07:00,redaction-model-fs:12b
170429,"Greetings Judge, please use the member portal to review and update your insurance details. The security of your account is crucial to us. Please don't share your <PASSWORD_1> with anyone.","[{'text': 'lgMRBlKm9SfQ', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}]",6.08,2025-04-15T08:05:55.742233-07:00,redaction-model-fs:12b
170430,"As a <GENDER_1> from the county of <CITY_1>, we would appreciate if you could provide us a robust health insurance for our family. Our youngest is <AGE_1>","[{'text': 'Male', 'placeholder': '<GENDER_1>', 'type': 'gender', 'confidence': 0.98}, {'text': 'Humberside', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': '43', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.99}]",8.21,2025-04-15T08:06:03.964640-07:00,redaction-model-fs:12b
170431,"You can review our Genetics and Genomics Testing protocol at any time. It is accessible at <IP_ADDRESS_1>, you will need your <IDENTIFICATION_NUMBER_1> to gain access to it.","[{'text': '72a0:bca9:b08f:abed:1d3a:82d8:afdf:2f7c', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '5883596191039853', 'placeholder': '<IDENTIFICATION_NUMBER_1>', 'type': 'identification_number', 'confidence': 0.98}]",8.67,2025-04-15T08:06:12.641424-07:00,redaction-model-fs:12b
170432,"Greetings, as a seasoned Math teacher based in <CITY_1>, I'd love to utilize your printables for my classroom. How can we set this up? Please reply to the account number <ACCOUNT_1>.","[{'text': 'Mid Glamorgan', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '84217762', 'placeholder': '<ACCOUNT_1>', 'type': 'account_number', 'confidence': 0.99}]",7.43,2025-04-15T08:06:20.081471-07:00,redaction-model-fs:12b
170433,"Dear <NAME_1>, Thank you for your contribution to our clinic’s work in <CITY_1>, <CITY_1>. Your donation, made through <FINANCIAL_1> will be utilized for improving child healthcare services.","[{'text': 'Vincenza', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Herefordshire, Illinois', 'placeholder': '<CITY_1>, <CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': '3sv1shNfjFKoBbymyHhnrb2YVy', 'placeholder': '<FINANCIAL_1>', 'type': 'financial', 'confidence': 0.98}]",9.03,2025-04-15T08:06:29.127175-07:00,redaction-model-fs:12b
170434,"Connect to the conference call at <PHONE_1> to discuss teacher performance evaluation. Note, we'll be discussing sensitive information. Have your <PHONE_2> ready for verification purposes.","[{'text': '02353 064268', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}, {'text': '75618627152', 'placeholder': '<PHONE_2>', 'type': 'phone', 'confidence': 0.98}]",7.58,2025-04-15T08:06:36.718365-07:00,redaction-model-fs:12b
170435,"Dear <NAME_1>, to improve our math website's user experience, our Facilitator has recommended the browser, <BROWSER_1>. To show our appreciation, we will add bonus credit to your account: <CREDIT_1>","[{'text': 'Morris', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Mozilla/5.0 (Windows NT 5.0; WOW64; rv:12.5) Gecko/20100101 Firefox/12.5.1', 'placeholder': '<BROWSER_1>', 'type': 'browser', 'confidence': 0.95}, {'text': '124t29FjT4CwBucguBDDaeHhdbuTfT1itTL2xD', 'placeholder': '<CREDIT_1>', 'type': 'financial', 'confidence': 0.97}]",10.25,2025-04-15T08:06:46.982543-07:00,redaction-model-fs:12b
170436,"Hi <NAME_1>, we value your <AMOUNT_1> and believe that it should not be a scalabale factor during our fitness challenge.","[{'text': 'Female participants', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '1.2m', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.95}]",6.86,2025-04-15T08:06:53.859921-07:00,redaction-model-fs:12b
170437,"Dear <NAME_1>, congratulations for the scholarship award! Your account <ACCOUNT_1> listed with us will shortly be credited with the award amount of <AMOUNT_1>.","[{'text': 'Ms.', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'AD2010198006816LR3X83040', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.99}, {'text': 'Euro813680.25', 'placeholder': '<AMOUNT_1>', 'type': 'financial', 'confidence': 0.97}]",8.77,2025-04-15T08:07:02.643765-07:00,redaction-model-fs:12b
170438,"<DATE_1>: <NAME_1>, we noticed some unusual activity related to your Investment Account from IP: <IP_1>. Please contact us immediately at <PHONE_1>.","[{'text': '25/03/1935', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'Mrs. Von', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '185.151.141.12', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.97}, {'text': '(39).8812.6004', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.96}]",10.09,2025-04-15T08:07:12.749244-07:00,redaction-model-fs:12b
170439,"Please update us with the contact details of your temporary hosting family, <NAME_1>. Include address <ADDRESS_1>, telephone <PHONE_1>.","[{'text': 'Carlotta', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '94375 Okuneva Island', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': 'IMEI 84-395086-819939-6', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",8.62,2025-04-15T08:07:21.380587-07:00,redaction-model-fs:12b
170440,"<NAME_1>, we have noticed an increase in your activity on our <URL_1> platform as a <RELATION_1>, possibly indicating higher stress levels. We recommend using some stress management techniques.","[{'text': 'Kip_Jaskolski30', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'https://authorized-press.net/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.99}, {'text': 'Specialist District Assurance Representative', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.96}]",8.63,2025-04-15T08:07:30.026926-07:00,redaction-model-fs:12b
170441,"<NAME_1>, our sample subjects from <CITY_1> have reached <NUMBER_1>. Kindly arrange their physicals, and focus on <NAME_2>'s.","[{'text': 'Alex', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Corsica', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '4673', 'placeholder': '<NUMBER_1>', 'type': 'number', 'confidence': 0.95}, {'text': 'Female', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.96}]",9.08,2025-04-15T08:07:39.115548-07:00,redaction-model-fs:12b
170442,"Hello, <NAME_1>! A reminder for your Cardiology online consultation on <DATE_1> at <TIME_1>.","[{'text': 'Mr. Margarita', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '7/17', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}, {'text': ""18 o'clock"", 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.97}]",7.95,2025-04-15T08:07:47.080255-07:00,redaction-model-fs:12b
